row_index,true_equation,equation_simplified,complexity_multivar,complexity_simplified,eval_std,eval_mean,eval_min_value,eval_max_value,evaluation_error
191,y =  ((cos(x) - (x + x)) - x) * (1.2446723594851181 - x)                                                                                                                                                                                                  ,(1.2446723594851181 - x)*(-3*x + cos(x)),12,7,80.7600372171735,82.04381297308765,-0.7575687415831313,270.0061753663386,
192,y =  sqrt(sqrt(x) * 2.0104278544798118) - exp((x / -1.6595695847053633) - exp(-1.1700879283133665 - ((-0.23719645881497167 - x) * 0.3807072844302387)))                                                                                                     ,1.4178955724875552*x**(1/4) - exp(-0.60256587564391765*x - 0.33966837377654569*exp(0.3807072844302387*x)),19,17,0.564732295807591,1.9287390555285566,-0.7075226240644112,2.5214145015877145,
193,y =  (x * x) + x                                                                                                                                                                                                                                            ,x**2 + x,5,4,32.65164734337651,38.35001668373301,1.0000000001000001e-10,110.0,
194,y =  (0.06900621584446681 / x) / ((-0.6787205312322232 + sqrt((x * x) * x)) / -0.28556456640918676)                                                                                                                                                        ,0.06900621584446681/(x*(2.3767673271468894 - 3.5018350230717892*sqrt(x**3))),14,11,9176652.530054253,290336.4633287168,-2.2551633369380557,290336437.4640033,
195,y =  exp(((1.9380704254422922 * (0.04799061995329603 / sqrt(x))) - ((cos((-0.7699653307047705 + x) * 0.8864364734923077) - -0.8608612444957825) * x)) * 0.14291537775607402) - (x + (x - sqrt(x)))                                                       ,sqrt(x) - 2*x + exp(-0.14291537775607402*x*(cos(0.8864364734923077*x - 0.6825253524612752) + 0.8608612444957825) + 0.013292445128593846/sqrt(x)),27,20,,,,,Evaluation error: math range error
196,y =  ((((1.3938281509283192 + x) * 0.11966322336936452) * ((1.1470129820039177 + (x + cos(sqrt(x)))) / -1.4395124199083411)) * -1.5624295772407066) + ((-1.0832482152344034 * sqrt(x)) / 1.6406643035253514)                                               ,-0.66024976157937427*sqrt(x) - 1.5624295772407066*(0.11966322336936452*x + 0.16678996936304378)*(-0.69467966109224231*x - 0.69467966109224231*cos(sqrt(x)) - 0.79680658960688378),24,20,3.813188949587819,4.248540751746949,0.12488948634670549,12.928401168892357,
197,y =  cos(cos(x)) / sqrt(x / (x + x))                                                                                                                                                                                                                       ,sqrt(2)*cos(cos(x)),10,5,0.2313235988297736,1.0672360843048778,0.7641028487401795,1.4142131373987772,
198,y =  (0.5951163624313499 * (x / ((cos((-0.05034483536055723 - x) / exp(x * x)) - 0.8940728964559099) - exp(x)))) * ((x + x) + (x + x))                                                                                                                ,2.3804654497254*x**2/(-exp(x) + cos((-x - 0.05034483536055723)*exp(-x**2)) - 0.8940728964559099),26,21,0.45226707200624183,-0.4783331771939981,-1.3075092900393606,-2.6587281205862425e-20,
199,y =  exp((x / (-0.3145008536723633 - exp(x))) - exp(x / 0.5304595720031703)) - (((x + -0.283373111307358) - (x * -1.1217002183559224)) / -0.12793747409453296)                                                                                            ,16.583883911825544*x + exp(x/(-exp(x) - 0.3145008536723633) - exp(1.885157800478004*x)) - 2.214934391294717,22,15,47.904270119501554,80.71487465776002,-1.8470549485622239,163.62390472696075,
200,y =  (((x - x) + (-2.8364916267837854 - x)) + sqrt(x)) - (0.7690620502775009 * (x + 0.5731267017325945))                                                                                                                                                  ,sqrt(x) - 1.769062050277501*x - 3.2772616230870363,16,6,4.3829216385382,-10.014934471171586,-17.805604465693666,-3.135944013754766,
201,y =  0.12207547619508047 / ((-0.6349109273728526 - (1.0094149119402938 * x)) / x)                                                                                                                                                                            ,0.12207547619508047*x/(-1.0094149119402938*x - 0.6349109273728526),9,7,0.020190649101746554,-0.099388029135458,-0.11378021528714029,-1.9227181469501346e-11,
202,y =  ((-0.3318379164659439 * cos(x / 0.566015164361292)) - x) / ((-1.6349459884780313 / ((((x * (x * 0.22057839689741612)) * exp(x)) / (1.5702482315281352 + exp(x))) * x)) * 0.4808815726271671)                                                       ,-0.28055720789815696*x**3*(-x - 0.3318379164659439*cos(1.76673711759725*x))*exp(x)/(exp(x) + 1.5702482315281352),28,19,740.2636171477166,556.5580890902029,3.62219952960802e-32,2840.645341602648,
203,y =  exp(cos(x * -0.89889441291974)) - (((x * x) * (x + (x / 0.9997797492661616))) - ((x + 1.0041164982951107) + 0.9590033794787687))                                                                                                                    ,-2.000220299254911*x**3 + x + exp(cos(0.89889441291974*x)) + 1.9631198777738794,21,13,565.205263701029,-492.2832191350389,-1987.8532512588083,4.8335185546273,
204,y =  exp(cos(x) / cos(x)) / sqrt(x + exp((x / (1.4385414296923382 / x)) - 1.3490771338685004))                                                                                                                                                            ,E/sqrt(x + 0.25947961513144898*exp(0.69514855767057794*x**2)),18,11,1.0655734500355043,0.5600394030547632,4.288285824225483e-15,5.33633221971384,
205,y =  x / (x * (x - -1.0704517868714294))                                                                                                                                                                                                                    ,1/(x + 1.0704517868714294),7,4,0.17330319175728034,0.23389923581950145,0.09033055012135197,0.9341849975599978,
206,y =  (cos(x) + cos(0.1969225523306101 * x)) + 0.5721965199391768                                                                                                                                                                                             ,cos(0.1969225523306101*x) + cos(x) + 0.5721965199391768,9,7,0.9155905496055927,0.9858051389001262,-0.7268105764697321,2.572196519939177,
207,y =  cos((-0.6105229106128705 * x) * (x - 0.9453554628585592))                                                                                                                                                                                               ,cos(0.6105229106128705*x*(x - 0.9453554628585592)),8,6,0.7348943958909169,0.1296985210579332,-0.9999646680947111,1.0,
208,y =  cos((-0.5198020767611699 + (x / 0.692623102323966)) - 0.9984028702102992) - -0.35231651963845473                                                                                                                                                         ,cos(1.44378666643473*x - 1.518204946971469) + 0.35231651963845473,10,7,0.7100981406618819,0.4458476152998874,-0.6476801587718031,1.3523162665553583,
209,y =  (((x - sqrt(x)) + 0.5820812707826759) - x) - ((exp(cos(x)) + exp(cos(x) - (0.5015602888010707 + x))) - ((x / 0.8478157118391163) - x))                                                                                                            ,-sqrt(x) + 0.1795016134234636*x - 0.6055850346327326*exp(-x + cos(x)) - exp(cos(x)) + 0.5820812707826759,26,17,0.8959338744691029,-1.9591947669027496,-3.9129951524602085,-0.991561979936411,
210,y =  ((((sqrt(x) + -1.4317985147229426) * ((0.6725537112983762 * (0.6033125218841386 * x)) + x)) * (-0.05860311293680981 * x)) + sqrt((x - -0.5157796501722356) - (-0.476234678589009 / x))) - sqrt(x)                                                  ,-sqrt(x) - 0.08238191647631057*x**2*(sqrt(x) - 1.4317985147229426) + sqrt(x + 0.5157796501722356 + 0.476234678589009/x),28,19,2181.2965660833324,65.73321453083345,-14.168157564310969,69009.75862170273,
211,y =  cos(x - x) + cos(0.7455115750917021 / ((-0.11287185258317868 * sqrt(x)) + (((0.7733611341028058 / ((x + x) * 0.559721981459525)) / (sqrt(x) + 0.166533265737048)) * -0.9896814002540602)))                                                          ,cos(0.7455115750917021/(-0.11287185258317868*sqrt(x) - 0.6837154475380199/(x*(sqrt(x) + 0.166533265737048)))) + 1,27,15,0.4804340075038745,0.5858027663751919,0.23148997865616894,2.0,
212,y =  (1.376583546390827 + ((x / x) - (cos(x + 0.5877261541786387) - (-0.9384287030755004 - (x - x))))) * x                                                                                                                                               ,x*(1.438154843315327 - cos(x + 0.5877261541786387)),18,6,6.883133303530309,8.232570200652608,6.05951234310103e-11,21.87438646090357,
213,y =  ((x * x) + (((x * x) + (x / x)) / (x - -0.16635362495314154))) / -1.5925255289585938                                                                                                                                                               ,-0.62793341884693915*x**2 - 0.62793341884693915*(x**2 + 1)/(x + 0.16635362495314154),17,16,20.30698528864403,-24.243921802665273,-69.03169219624263,-1.331318038692201,
214,y =  (((exp(sqrt(x) * -2.249350528509648) / 0.34681042898724307) * 0.3020641950120843) / (cos(x * x) - (cos(x) * x))) * 0.9970737771213867                                                                                                                ,0.86842915518237924*exp(-2.249350528509648*sqrt(x))/(-x*cos(x) + cos(x**2)),21,15,2.130662952509295,-0.03474832178416488,-66.10569391249625,7.472317709557941,
215,y =  (((x - x) - -0.1457939599554781) * ((cos(x) / 0.8427146285140793) - ((x + -0.6424747782999799) - -1.949031686064742))) + ((x + x) / x)                                                                                                             ,-0.1457939599554781*x + 0.1730051372343566*cos(x) + 1.809511894509791,22,8,0.4650434026400996,1.0711536611099823,0.20640860991769672,1.9825170317295682,
216,y =  exp((0.5760994695228756 - (x * 0.45960139656117893)) - (x * (x * (-0.6925211653467166 + x)))) + cos(cos(x / 0.6471634524869045))                                                                                                                     ,1.779085502287536*exp(-x**2*(x - 0.6925211653467166) - 0.45960139656117893*x) + cos(cos(1.545204686941488*x)),20,18,0.4643453134087552,0.9351004519146636,0.540307096782227,2.319387808073909,
217,y =  ((x + x) / exp(x * x)) / (cos(0.38623861023091954 + (x / -0.6685566587350452)) * ((x / sqrt(x)) + (0.6966094049638933 / x)))                                                                                                                      ,2*x*exp(-x**2)/((sqrt(x) + 0.6966094049638933/x)*cos(1.495759539501212*x - 0.38623861023091954)),24,19,2.3511738610683985,0.010335043782945435,-64.11478292997369,26.936845559690305,
218,y =  ((0.31110823490298434 * x) * ((((x - (-1.7075204935392414 - x)) - -0.6911490010885502) + x) - x)) * (x * (-1.422371410330202 / (-1.9564698105696243 / sqrt(x))))                                                                                   ,0.22617852647338362*x**(5/2)*(2*x + 2.3986694946277916),24,12,443.6506990477047,367.33649717442376,5.425275318368055e-26,1602.0408723342446,
219,y =  cos(x / ((0.14878016255032447 + x) - -0.5333319477197327)) + ((x + x) + x)                                                                                                                                                                           ,3*x + cos(x/(x + 0.68211211027005717)),14,7,8.585124576908983,15.676935759931368,1.0000000003,30.592897211738677,
220,y =  sqrt(exp(x) - -0.7391706051004766) - (x * x)                                                                                                                                                                                                           ,-x**2 + sqrt(exp(x) + 0.7391706051004766),9,9,12.471907244915581,-3.7523729194069255,-16.446728270355262,48.41564932786508,
221,y =  exp((x + x) * ((x + x) * ((x - x) / ((x / x) * x))))                                                                                                                                                                                             ,1,18,1,0.0,1.0,1.0,1.0,
222,y =  ((cos(sqrt(x)) / -0.6355793805952689) * ((sqrt(x) - (x * 0.3893283083916525)) * 0.7679140168508607)) / (0.8772820336975634 / ((x / 0.09874875405904117) + sqrt(0.388317661798902 * (x / x))))                                                       ,-1.573367592673354*(0.7679140168508607*sqrt(x) - 0.2989706651707845*x)*(11.54327759996599*x + 0.7103204803385647)*cos(sqrt(x)),27,16,28.990741274837646,-12.265701653784078,-102.55666221472958,12.698770040638358,
223,y =  cos((cos(x * -0.28426459832832207) / -1.1388516838467349) + 0.9605823990145296) / ((((x / cos(x + -0.16278398775577352)) * (x - x)) * sqrt(x)) + 0.8318812002000732)                                                                                ,1.202094721889968*cos(0.87807746538361235*cos(0.28426459832832207*x) - 0.9605823990145296),25,10,0.5119766357722276,0.6531493985360627,-0.272784444756913,1.198005674316586,
224,y =  (x * (0.24285273132365295 / x)) * (exp(x) / exp(x))                                                                                                                                                                                                   ,0.24285273132365295,11,1,5.689554508505974e-17,0.2428527313236529,0.24285273132365293,0.24285273132365298,
225,y =  (3.551727500569042 * cos(-1.5056040151501044 * x)) - (x / sqrt(x))                                                                                                                                                                                     ,-sqrt(x) + 3.551727500569042*cos(1.5056040151501044*x),11,8,2.575818524517708,-1.9642943674434514,-6.056150282187378,3.551717500569042,
226,y =  (x - x) + x                                                                                                                                                                                                                                            ,x,5,0,2.889639542085313,5.00000000005,1e-10,10.0,
227,y =  x + (sqrt(x) * x)                                                                                                                                                                                                                                      ,x**(3/2) + x,6,6,12.362630287147852,17.65227684979046,1.00001e-10,41.622776601683796,
228,y =  ((x / x) / (x + cos(cos(x)))) + x                                                                                                                                                                                                                    ,x + 1/(x + cos(cos(x))),11,6,2.694333882056614,5.276548851216219,1.3772405222439752,10.093736930281505,
229,y =  exp(cos(-0.5436925782940765 - x)) - exp(sqrt(x))                                                                                                                                                                                                        ,-exp(sqrt(x)) + exp(cos(x + 0.5436925782940765)),9,8,6.518391509566947,-9.31480590654096,-22.978151269000485,1.3532564711064108,
230,y =  cos((exp(x) - (-0.4338571309608768 + x)) / ((sqrt(x) / (exp(x) / sqrt((0.25732106063034577 + x) + (x + 0.9944421095508184)))) + exp(x)))                                                                                                           ,cos((-x + exp(x) + 0.4338571309608768)/(sqrt(2)*sqrt(x)*sqrt(x + 0.62588158509058208)*exp(-x) + exp(x))),25,20,0.09180011702038272,0.611576390643493,0.13652750055273236,0.8045842344772349,
231,y =  sqrt((x + ((0.9007615464594622 * x) - (-0.7126734817662786 + x))) + (((0.11482744942548048 - x) + exp(x + 1.2370183752400135)) - ((0.46462126086077493 - (x - x)) * -0.15674922737985508)))                                                        ,1.8561587936356916*sqrt(-0.028803796473093329*x + exp(x) + 0.26131927547325677),27,9,67.90632699895873,54.84565087096995,2.0846235685086296,275.47822327814015,
232,y =  (-1.1345308326885837 - cos(x)) * cos((-0.1464405038107973 + x) - 2.063844326219541)                                                                                                                                                                     ,(-cos(x) - 1.1345308326885837)*cos(x - 2.210284830030338),11,8,0.8089906218983974,0.09641890603924108,-0.9139972465201542,1.8550646889045452,
233,y =  cos(x * 0.0010792665873386002) - (((-0.24422548800375307 * x) * (x / x)) * 0.3728948506456921)                                                                                                                                                        ,0.091070426873030768*x + cos(0.0010792665873386002*x),14,6,0.26314387727647287,1.4553327111603145,1.000000000009107,1.9106460284773104,
234,y =  (((((sqrt(x) - cos(x)) * 0.7060181475602545) / (x + 1.2241942853136278)) - cos(x)) * x) / 0.6068493368577149                                                                                                                                         ,1.647855471306983*x*((0.7060181475602545*sqrt(x) - 0.7060181475602545*cos(x))/(x + 1.2241942853136278) - cos(x)),18,15,7.928247976470159,3.2423773081332192,-8.973867332812011,19.825354443454312,
235,y =  x + (x + (((x * -0.5013048459201345) * (x * 0.5038622023784963)) + (((x / (-0.09681349284224593 - x)) + x) * (x * x))))                                                                                                                          ,x**2*(x + x/(-x - 0.09681349284224593)) - 0.2525885637283317*x**2 + 2*x,23,18,252.60445479179333,218.9515214514138,1.9999999999747413e-10,895.6999955749708,
236,y =  (-0.09796292701831617 - ((1.4817612125571038 / (x - (-0.05493188794510336 + ((0.04163623256539521 * (x - -0.9837998766366598)) / x)))) * x)) / 0.6403854128626776                                                                                     ,-2.3138584714684131*x/(x + 0.05493188794510336 - (0.04163623256539521*x + 0.04096172046145108)/x) - 0.1529749507884607,19,13,2.219319169911089,-2.468645111547067,-52.248307354102934,36.86975179661689,
237,y =  (((0.14701985494088915 + x) - x) - cos(x + x)) + exp(sqrt(x))                                                                                                                                                                                        ,exp(sqrt(x)) - cos(2*x) + 0.14701985494088915,14,8,6.2878947757691925,10.519071108343454,0.14702985499088927,23.363280715145304,
238,y =  (0.6469600848230359 - (((6.425540970287897 * (x * 1.1233316342272301)) * x) - x)) + -1.633972329037004                                                                                                                                                 ,-7.218013438947525*x**2 + x - 0.9870122442139681,13,8,212.63186916110598,-236.70788085611213,-712.7883561389665,-0.9523812827740356,
239,y =  (((sqrt(x) * cos(0.7581286638992046 * x)) / (1.568573744507059 * cos(x))) + (-0.7028495152773582 + x)) * (x - x)                                                                                                                                    ,0,20,1,0.0,0.0,0.0,0.0,
240,y =  (-8.01586336696305 - ((((-0.08996200747813733 + x) - (x / -1.8134888801924933)) * (0.7201529046874108 + sqrt(x))) - (-0.22292629296794148 + x))) + sqrt(x * exp(x))                                                                                 ,x + sqrt(x*exp(x)) - (sqrt(x) + 0.7201529046874108)*(1.5514232874115306*x - 0.08996200747813733) - 8.2387896599309912,24,15,100.80301159574077,54.956206707653294,-8.941743938984455,411.2011671919155,
241,y =  (((x * 0.29206969087381296) / (x * 0.44368402047903743)) / ((((cos(x) + x) * x) / x) + 0.990506042465861)) * ((-1.164662736119578 + cos(x)) - cos(x))                                                                                             ,-0.76667779232487792/(x + cos(x) + 0.990506042465861),26,6,0.09567560165375597,-0.17272242017636974,-0.38516727702900727,-0.07552408394238815,
242,y =  -0.5094618590870696 * (x + (cos(x) * x))                                                                                                                                                                                                               ,-0.5094618590870696*x*cos(x) - 0.5094618590870696*x,8,7,2.2838340207739876,-2.174692616281829,-6.557964341671923,-1.0189237181741394e-10,
243,y =  (((sqrt(x) * 0.9153462039105146) / (exp(x) * (exp(x) - -1.2577992375098914))) / cos(exp(x))) - -0.9724294254889267                                                                                                                                    ,0.9153462039105146*sqrt(x)*exp(-x)/((exp(x) + 1.2577992375098914)*cos(exp(x))) + 0.9724294254889267,18,15,2.523964540525088,1.0521527430053665,-8.871123724858297,78.89530048172529,
244,y =  (-0.9305131133812389 * (x - 0.3035249534581506)) * cos(-1.7757876324629311 - ((x - 0.9999493791653973) + (x * x)))                                                                                                                                    ,(0.2824339494312394 - 0.9305131133812389*x)*cos(x**2 + x + 0.77583825329753379),16,12,3.6408681227490423,0.053454628166040984,-8.845656602741766,8.983793202773644,
245,y =  (x + (exp((-2.0346023939286417 + (x * x)) / (x * x)) + x)) * cos(x)                                                                                                                                                                                ,(2*x + exp((x**2 - 2.0346023939286417)/x**2))*cos(x),17,15,10.155604102006983,-1.7739232256284132,-21.59966801050048,15.283390420241574,
246,y =  cos(cos(((x + x) + -0.447079500820294) + (x + 1.595463506434477)) / (x + (((exp(x) / ((x / exp(x)) - 1.1208391621486795)) * 0.904219377662371) / 1.196554535342426)))                                                                              ,cos(cos(3*x + 1.148384005614183)/(x + 0.7556858889040143*exp(x)/(x*exp(-x) - 1.1208391621486795))),27,17,0.0674791436200248,0.9782618997750379,0.6434022106318761,0.9999999999999929,
247,y =  (-1.0099102005742504 - x) + sqrt((x * (x / (sqrt(x) / 0.3247851070835628))) + (sqrt(x) * 1.4475084500604667))                                                                                                                                        ,-x + 1.203124453271758*sqrt(0.22437527537058286*x**(3/2) + sqrt(x)) - 1.0099102005742504,18,16,2.0533232799058885,-3.4715013833804176,-7.156595975210761,-0.38543639689817877,
248,y =  (x * -0.3323857873517803) - x                                                                                                                                                                                                                           ,-1.33238578735178*x,5,2,3.8501146564441773,-6.66192893682552,-13.323857873517802,-1.3323857873517803e-10,
249,y =  exp(sqrt(x) / (-0.4252597754087987 * x))                                                                                                                                                                                                                ,exp(-2.351503852060093/sqrt(x)),7,4,0.13365287286563365,0.3122470101398289,0.0,0.4753942544164443,
250,y =  exp(x / x) * (x / 0.19831799149244292)                                                                                                                                                                                                                 ,5.042406856153068*E*x,8,3,39.60737298182317,68.53341464457627,1.3706682928778189e-09,137.06682928778187,
251,y =  exp(((-0.3666895140475223 * (0.020792951160252694 * (x - sqrt(x)))) - (exp(-0.7485918513272704 * x) / exp(x))) + sqrt(x))                                                                                                                            ,exp(1.0076245571565669*sqrt(x) - 0.0076245571565669253*x - exp(-1.74859185132727*x)),20,11,6.134248964111649,9.990932971301996,0.36788314809775513,22.424251509869737,
252,y =  ((((1.8831273659599252 + x) + (x - x)) / 0.7686429375509874) * ((x - -0.5064750609101227) + x)) + cos(x + -0.27710248726518427)                                                                                                                     ,(1.30099419528416*x + 2.4499377720946135)*(2*x + 0.5064750609101227) + cos(x - 0.27710248726518427),20,13,93.13693486811782,115.80916158397663,2.2026845298261297,316.0717475139596,
253,y =  sqrt((x * 1.2621517658292574) * x)                                                                                                                                                                                                                      ,1.1234552798528553*sqrt(x**2),6,6,3.246380800427332,5.617276399320449,1.1234552798528554e-10,11.234552798528552,
254,y =  cos((1.1249223623173321 / (x + 2.314464837178991)) - (sqrt(x / x) + (((0.33817282119596936 * x) * 1.0296470961421273) * 2.1436801878459586)))                                                                                                         ,cos(0.7464265760334461*x + 1 - 1.1249223623173321/(x + 2.314464837178991)),19,10,0.666942092273116,0.04832514277185848,-0.9999987405303092,0.999999385085655,
255,y =  exp(0.46351411642340273 - x) + (((x / (x / x)) + ((x * x) - x)) / ((-0.26546945305144176 / sqrt(x + x)) / 0.5152089470476185))                                                                                                                   ,-1.9407466325241687*sqrt(2)*x**(5/2) + 1.5896503977442509*exp(-x),25,15,253.5578074005845,-248.0060790056752,-867.9282073155528,1.5896503975852858,
256,y =  (x - x) + (x - x)                                                                                                                                                                                                                                     ,0,7,1,0.0,0.0,0.0,0.0,
257,y =  exp(-0.7689391340467614 - (cos(x) + -0.2473670564672302))                                                                                                                                                                                                ,0.5935866498186711*exp(-cos(x)),7,5,0.507884133328823,0.7963047054330346,0.21836832502212133,1.6135338643349177,
258,y =  sqrt(x) * (((((-1.0456944916142483 * (exp(x) + x)) + exp(x)) + x) + (2.5229658158377317 / x)) * exp(-0.591605103640185 - (-0.12449443133669506 + x)))                                                                                              ,0.62681071598774358*sqrt(x)*(-0.0456944916142483*x - 0.0456944916142483*exp(x) + 2.5229658158377317/x)*exp(-x),25,16,4998.388411673219,158.33500282695607,-0.09059173100822977,158142.20092768437,
259,y =  x + (0.3946302446403249 / exp(x))                                                                                                                                                                                                                       ,x + 0.3946302446403249*exp(-x),6,5,2.8352983959545344,5.039619424911724,0.3946302447008619,10.000017916185389,
260,y =  exp((((cos(x) * (x - x)) - exp(x)) * 0.9067328421121719) - x) / (exp(x + x) / cos(sqrt(x)))                                                                                                                                                       ,exp(-2*x)*exp(-x - 0.9067328421121719*exp(x))*cos(sqrt(x)),23,13,0.04243915419979036,0.00883771070353668,-1.1434272171574349e-10,0.4038414847271519,
261,y =  (x + 0.514691652133702) - ((x * x) * (x * 0.3829095480356116))                                                                                                                                                                                        ,-0.3829095480356116*x**3 + x + 0.514691652133702,11,8,106.0597399358006,-90.30851856789462,-372.39485638347793,1.1367007687493325,
262,y =  (0.8170631272386404 / sqrt(x * x)) - sqrt(x + 0.7430737449496096)                                                                                                                                                                                      ,-sqrt(x + 0.7430737449496096) + 0.8170631272386404/sqrt(x**2),11,11,258248826.1105921,8170629.578763262,-3.195956535244122,8170631271.524385,
263,y =  cos(cos(0.3365906911093535 + x)) + ((x * x) + cos(-1.2329888239697644 - x))                                                                                                                                                                           ,x**2 + cos(x + 1.2329888239697644) + cos(cos(x + 0.3365906911093535)),14,12,29.73879385913931,33.9199484469402,0.8213667949819085,101.05351092387096,
264,y =  (x - (((-0.25032440075897866 + x) - x) * x)) * (cos(exp((0.8524445930996307 + (x - 2.062592210666009)) / x)) - x)                                                                                                                                  ,1.2503244007589787*x*(-x + cos(exp((x - 1.210147617566378)/x))),21,10,40.477769864077466,-45.20637743379435,-134.32332524416125,0.2998841735793661,
265,y =  cos(cos((x - x) + 1.619595159003304) - (-0.2126575295549448 / exp(x)))                                                                                                                                                                                 ,cos(0.04877946685945786 - 0.2126575295549448*exp(-x)),12,7,0.00160611835674412,0.9987116395005912,0.9866020153049578,0.9999999990309639,
266,y =  (((2.75773764339917 * x) * -1.1674271744138678) + cos(x * 0.9335974318755125)) + ((0.8181526545992298 + (x + x)) * ((x * x) / (0.6490835687757276 + sqrt(sqrt(x / x)))))                                                                          ,0.6063974069806514*x**2*(2*x + 0.8181526545992298) - 3.2194578648082517*x + cos(0.9335974318755125*x),28,17,350.2771728119188,303.96020691056066,-0.9446359767849204,1229.2167405923847,
267,y =  x + ((x / 0.7977365654197404) * ((x / 1.149388294841073) + x))                                                                                                                                                                                        ,2.34416733743677*x**2 + x,11,6,72.76516110875185,83.17801981291107,1.0000000002344168e-10,244.41673374367704,
268,y =  (sqrt(x) + (((x * -0.07879867852617753) + cos(x)) / 1.084846743602746)) - ((((x * 0.8351961015642876) * x) / -2.326018776962544) - -0.6400595958746872)                                                                                              ,sqrt(x) + 0.3590667925109948*x**2 - 0.07263576997474252*x + 0.9217891890231681*cos(x) - 0.6400595958746872,21,16,11.046778441866314,13.029259937219273,0.2817395931412172,36.92909255132594,
269,y =  (exp(sqrt(x)) + ((-0.38469715399798343 + (0.3722493822688043 * ((x + x) * x))) * -0.009349017516034943)) - exp(cos((x / 0.4645333214746724) + x))                                                                                                   ,-0.006960331990328477*x**2 + exp(sqrt(x)) - exp(cos(3.152698103174764*x)) + 0.003596540431095939,23,15,6.176596307444375,8.917225045878096,-1.714675287977949,20.23031816527268,
270,y =  (((x / -0.49895700450459257) * -0.4166451337288039) * x) / ((exp((x + 0.1928024034247317) - (x - sqrt(x))) / (x / -0.5129483284785733)) * ((x / -0.2106241623681712) / 1.5760322576380035))                                                        ,0.44562530503349347*x**2*exp(-sqrt(x)),27,9,0.5926596457428008,1.081707606885635,4.456208488027243e-21,1.8862971406420441,
271,y =  ((-0.22253831879032093 - x) - (x * (-1.136024023897112 / ((-0.6354137831327978 - exp(x)) - -0.11339980465815871)))) / (-0.798164284541635 / x)                                                                                                        ,-1.2528749022819*x*(-x + 1.136024023897112*x/(-exp(x) - 0.52201397847463909) - 0.22253831879032093),18,14,37.98468780470176,43.44486493058232,2.7881267462720214e-11,128.0820785729258,
272,y =  (exp(3.6789768231966016 * (cos(x) - x)) * (x - exp((-0.4624932322166935 - x) / x))) + (x - (x * (sqrt(x) * 0.41589332060879713)))                                                                                                                 ,-0.41589332060879713*x**(3/2) + x + (x - exp((-x - 0.4624932322166935)/x))*exp(-3.6789768231966016*x + 3.6789768231966016*cos(x)),25,23,1.3298448427024032,-0.1199935977596923,-3.151701567744446,3.0704951632589372,
273,y =  cos(-0.052036042358258094 - ((x / x) + ((x / (x + x)) / 1.02969632286494)))                                                                                                                                                                          ,0.033174138775427041,14,1,1.3877787807814457e-17,0.03317413877542714,0.03317413877542715,0.03317413877542715,
274,y =  (cos(x) * ((x + 1.2950478438561341) - sqrt(x))) + x                                                                                                                                                                                                   ,x + (-sqrt(x) + x + 1.2950478438561341)*cos(x),11,8,3.8329221175926493,4.4477178397838255,0.4617390286652818,11.661935290641498,
275,y =  x + (-0.3411454811781318 + (-0.036471807289583914 * x))                                                                                                                                                                                                 ,0.96352819271041609*x - 0.3411454811781318,7,4,2.7842491655700154,4.476495482422124,-0.341145481081779,9.294136445926029,
276,y =  (-1.2014008415104782 * ((-0.1725110429473225 * x) - ((x + -0.27852252503898767) + -1.1683606845403842))) * (((x + -0.15206322954100318) * x) / 0.2437334981028)                                                                                       ,4.10284186533206*x*(x - 0.15206322954100318)*(1.4086557536772417*x - 1.738286705556039),19,10,1408.3590282924954,1184.5826781521466,-1.3166204245000055,4989.260455246594,
277,y =  (cos(-0.06995699251549288 - x) + sqrt(0.7557798784065287 * x)) - x                                                                                                                                                                                     ,0.8693560136138294*sqrt(x) - x + cos(x + 0.06995699251549288),11,8,2.5070084758695623,-3.234669927710764,-8.04984701994675,1.1635267467925439,
278,y =  ((0.9206977069783513 * (1.0397741961913953 * ((x - x) / 0.431375737200529))) * 0.4093433046857857) * cos(x)                                                                                                                                            ,0,14,1,0.0,0.0,-0.0,-0.0,
279,y =  (((-0.8964813473990998 + x) + ((exp(x) / 0.967504585622363) * -0.2123320272441087)) - 1.0728504907463638) - -1.420188139341451                                                                                                                          ,x - 0.2194635874594049*exp(x) - 0.54914369880401261,14,6,969.2905044411757,-480.8656843238585,-4824.556346078958,-0.032587034268353854,
280,y =  (sqrt(x) - ((x - x) + (-0.16980523188128738 * (2.1084802986467825 + x)))) - cos(cos(x / x))                                                                                                                                                         ,sqrt(x) + 0.16980523188128738*x - cos(cos(1)) + 0.35803098602884297,18,10,1.2315008954491127,2.457141332988782,-0.4995122298005699,4.360807749163703,
281,y =  cos(0.8568920350853799 + ((x + x) + x))                                                                                                                                                                                                                ,cos(3*x + 0.8568920350853799),8,5,0.6946810566069269,-0.04207526602362411,-0.9999999997015929,0.9999975065603852,
282,y =  x / (x + ((x + x) / 1.689139688443509))                                                                                                                                                                                                               ,0.4578681836675522,9,1,4.9495281484809886e-17,0.4578681836675523,0.45786818366755216,0.45786818366755233,
283,y =  (x * (x / (0.6502858710894015 * (x / (((-0.03884165368085374 + x) + x) / -1.2664286079765747))))) * exp(exp(-0.4493351365332389 - (0.773056737884957 + x)) * x)                                                                                    ,x*(0.047164222676873142 - 2.4285383451694723*x)*exp(0.2945248572825731*x*exp(-x)),25,12,72.13945846337565,-81.18550670588627,-242.4146043685537,0.00022944279791904575,
